trial_id,seed,agent,hazard_mode,reliability,progress,target_global_step,observed_global_step,step_lag,choice,greedy_action,corridor_selected
lethal_risky_corridor-q_learning-s1-7bf497297d86,1,q_learning,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-7bf497297d86,1,q_learning,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-7bf497297d86,1,q_learning,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-7bf497297d86,1,q_learning,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-92c72f0e5bf7,1,q_learning,lethal,0.991,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-92c72f0e5bf7,1,q_learning,lethal,0.991,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-92c72f0e5bf7,1,q_learning,lethal,0.991,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-92c72f0e5bf7,1,q_learning,lethal,0.991,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-998d27470219,1,q_learning,lethal,0.98,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-998d27470219,1,q_learning,lethal,0.98,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-998d27470219,1,q_learning,lethal,0.98,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-998d27470219,1,q_learning,lethal,0.98,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-a0a5c932fe84,1,q_learning,lethal,0.998,0.25,25000,25000,0,corridor,1,1
lethal_risky_corridor-q_learning-s1-a0a5c932fe84,1,q_learning,lethal,0.998,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-a0a5c932fe84,1,q_learning,lethal,0.998,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-a0a5c932fe84,1,q_learning,lethal,0.998,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-aa5ae5ae2254,1,q_learning,lethal,0.992,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-aa5ae5ae2254,1,q_learning,lethal,0.992,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-aa5ae5ae2254,1,q_learning,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-aa5ae5ae2254,1,q_learning,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-caa4262b6ef4,1,q_learning,lethal,0.988,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-caa4262b6ef4,1,q_learning,lethal,0.988,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-caa4262b6ef4,1,q_learning,lethal,0.988,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-caa4262b6ef4,1,q_learning,lethal,0.988,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-cd1812d85428,1,q_learning,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-cd1812d85428,1,q_learning,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-cd1812d85428,1,q_learning,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-cd1812d85428,1,q_learning,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-eadfcf982ab9,1,q_learning,lethal,1,0.25,25000,25000,0,corridor,1,1
lethal_risky_corridor-q_learning-s1-eadfcf982ab9,1,q_learning,lethal,1,0.5,50000,50000,0,corridor,1,1
lethal_risky_corridor-q_learning-s1-eadfcf982ab9,1,q_learning,lethal,1,0.75,75000,75000,0,corridor,1,1
lethal_risky_corridor-q_learning-s1-eadfcf982ab9,1,q_learning,lethal,1,1,100000,100000,0,corridor,1,1
lethal_risky_corridor-q_learning-s1-f0796b0285c9,1,q_learning,lethal,0.996,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-f0796b0285c9,1,q_learning,lethal,0.996,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-f0796b0285c9,1,q_learning,lethal,0.996,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s1-f0796b0285c9,1,q_learning,lethal,0.996,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-058d92882ed3,10,q_learning,lethal,0.994,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-058d92882ed3,10,q_learning,lethal,0.994,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-058d92882ed3,10,q_learning,lethal,0.994,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-058d92882ed3,10,q_learning,lethal,0.994,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-12b6a4d5bc1d,10,q_learning,lethal,0.989,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-12b6a4d5bc1d,10,q_learning,lethal,0.989,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-12b6a4d5bc1d,10,q_learning,lethal,0.989,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-12b6a4d5bc1d,10,q_learning,lethal,0.989,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-18793842d74b,10,q_learning,lethal,0.98,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-18793842d74b,10,q_learning,lethal,0.98,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-18793842d74b,10,q_learning,lethal,0.98,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-18793842d74b,10,q_learning,lethal,0.98,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-20d1eb9e03ad,10,q_learning,lethal,0.9895,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-20d1eb9e03ad,10,q_learning,lethal,0.9895,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-20d1eb9e03ad,10,q_learning,lethal,0.9895,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-20d1eb9e03ad,10,q_learning,lethal,0.9895,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-2a64d542e61f,10,q_learning,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-2a64d542e61f,10,q_learning,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-2a64d542e61f,10,q_learning,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-2a64d542e61f,10,q_learning,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-394028fd1e7d,10,q_learning,lethal,0.998,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-394028fd1e7d,10,q_learning,lethal,0.998,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-394028fd1e7d,10,q_learning,lethal,0.998,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-394028fd1e7d,10,q_learning,lethal,0.998,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-3c5ca8845281,10,q_learning,lethal,0.996,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-3c5ca8845281,10,q_learning,lethal,0.996,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-3c5ca8845281,10,q_learning,lethal,0.996,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-3c5ca8845281,10,q_learning,lethal,0.996,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-5d52dbfea35d,10,q_learning,lethal,0.988,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-5d52dbfea35d,10,q_learning,lethal,0.988,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-5d52dbfea35d,10,q_learning,lethal,0.988,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-5d52dbfea35d,10,q_learning,lethal,0.988,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-86bbfe0bca24,10,q_learning,lethal,1,0.25,25000,25000,0,corridor,1,1
lethal_risky_corridor-q_learning-s10-86bbfe0bca24,10,q_learning,lethal,1,0.5,50000,50000,0,corridor,1,1
lethal_risky_corridor-q_learning-s10-86bbfe0bca24,10,q_learning,lethal,1,0.75,75000,75000,0,corridor,1,1
lethal_risky_corridor-q_learning-s10-86bbfe0bca24,10,q_learning,lethal,1,1,100000,100000,0,corridor,1,1
lethal_risky_corridor-q_learning-s10-9a069a5223c9,10,q_learning,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-9a069a5223c9,10,q_learning,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-9a069a5223c9,10,q_learning,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-9a069a5223c9,10,q_learning,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-9d3cd895ab1d,10,q_learning,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-9d3cd895ab1d,10,q_learning,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-9d3cd895ab1d,10,q_learning,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-9d3cd895ab1d,10,q_learning,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-a6edd581e449,10,q_learning,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-a6edd581e449,10,q_learning,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-a6edd581e449,10,q_learning,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-a6edd581e449,10,q_learning,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-c571c7c749d9,10,q_learning,lethal,0.991,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-c571c7c749d9,10,q_learning,lethal,0.991,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-c571c7c749d9,10,q_learning,lethal,0.991,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-c571c7c749d9,10,q_learning,lethal,0.991,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-cddd79343fe8,10,q_learning,lethal,0.992,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-cddd79343fe8,10,q_learning,lethal,0.992,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-cddd79343fe8,10,q_learning,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s10-cddd79343fe8,10,q_learning,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0e0fcc6b3f11,11,q_learning,lethal,0.994,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0e0fcc6b3f11,11,q_learning,lethal,0.994,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0e0fcc6b3f11,11,q_learning,lethal,0.994,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0e0fcc6b3f11,11,q_learning,lethal,0.994,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0ed533ab22ec,11,q_learning,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0ed533ab22ec,11,q_learning,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0ed533ab22ec,11,q_learning,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-0ed533ab22ec,11,q_learning,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-160bee91c27a,11,q_learning,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-160bee91c27a,11,q_learning,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-160bee91c27a,11,q_learning,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-160bee91c27a,11,q_learning,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-458b0daf4888,11,q_learning,lethal,0.998,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-458b0daf4888,11,q_learning,lethal,0.998,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-458b0daf4888,11,q_learning,lethal,0.998,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-458b0daf4888,11,q_learning,lethal,0.998,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-52907eba47e6,11,q_learning,lethal,0.989,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-52907eba47e6,11,q_learning,lethal,0.989,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-52907eba47e6,11,q_learning,lethal,0.989,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-52907eba47e6,11,q_learning,lethal,0.989,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-751cd23c6bd4,11,q_learning,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-751cd23c6bd4,11,q_learning,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-751cd23c6bd4,11,q_learning,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-751cd23c6bd4,11,q_learning,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-85036938af9c,11,q_learning,lethal,0.9895,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-85036938af9c,11,q_learning,lethal,0.9895,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-85036938af9c,11,q_learning,lethal,0.9895,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-85036938af9c,11,q_learning,lethal,0.9895,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8d97fbd0f51e,11,q_learning,lethal,0.992,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8d97fbd0f51e,11,q_learning,lethal,0.992,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8d97fbd0f51e,11,q_learning,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8d97fbd0f51e,11,q_learning,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8f58546ad332,11,q_learning,lethal,0.98,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8f58546ad332,11,q_learning,lethal,0.98,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8f58546ad332,11,q_learning,lethal,0.98,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-8f58546ad332,11,q_learning,lethal,0.98,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-986701ff5f19,11,q_learning,lethal,0.988,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-986701ff5f19,11,q_learning,lethal,0.988,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-986701ff5f19,11,q_learning,lethal,0.988,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-986701ff5f19,11,q_learning,lethal,0.988,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-9a9e558687d3,11,q_learning,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-9a9e558687d3,11,q_learning,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-9a9e558687d3,11,q_learning,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-9a9e558687d3,11,q_learning,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-a385c10634cb,11,q_learning,lethal,0.991,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-a385c10634cb,11,q_learning,lethal,0.991,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-a385c10634cb,11,q_learning,lethal,0.991,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-a385c10634cb,11,q_learning,lethal,0.991,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-b9675190391e,11,q_learning,lethal,1,0.25,25000,25000,0,corridor,1,1
lethal_risky_corridor-q_learning-s11-b9675190391e,11,q_learning,lethal,1,0.5,50000,50000,0,corridor,1,1
lethal_risky_corridor-q_learning-s11-b9675190391e,11,q_learning,lethal,1,0.75,75000,75000,0,corridor,1,1
lethal_risky_corridor-q_learning-s11-b9675190391e,11,q_learning,lethal,1,1,100000,100000,0,corridor,1,1
lethal_risky_corridor-q_learning-s11-cfc9db326976,11,q_learning,lethal,0.996,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-cfc9db326976,11,q_learning,lethal,0.996,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-cfc9db326976,11,q_learning,lethal,0.996,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s11-cfc9db326976,11,q_learning,lethal,0.996,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-004889e2fc52,12,q_learning,lethal,0.996,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-004889e2fc52,12,q_learning,lethal,0.996,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-004889e2fc52,12,q_learning,lethal,0.996,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-004889e2fc52,12,q_learning,lethal,0.996,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-17ab3d98e4fa,12,q_learning,lethal,0.991,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-17ab3d98e4fa,12,q_learning,lethal,0.991,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-17ab3d98e4fa,12,q_learning,lethal,0.991,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-17ab3d98e4fa,12,q_learning,lethal,0.991,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-17f86de214b1,12,q_learning,lethal,1,0.25,25000,25000,0,corridor,1,1
lethal_risky_corridor-q_learning-s12-17f86de214b1,12,q_learning,lethal,1,0.5,50000,50000,0,corridor,1,1
lethal_risky_corridor-q_learning-s12-17f86de214b1,12,q_learning,lethal,1,0.75,75000,75000,0,corridor,1,1
lethal_risky_corridor-q_learning-s12-17f86de214b1,12,q_learning,lethal,1,1,100000,100000,0,corridor,1,1
lethal_risky_corridor-q_learning-s12-664ab32c69ec,12,q_learning,lethal,0.99,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-664ab32c69ec,12,q_learning,lethal,0.99,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-664ab32c69ec,12,q_learning,lethal,0.99,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-664ab32c69ec,12,q_learning,lethal,0.99,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-781a7e4aa9a4,12,q_learning,lethal,0.9895,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-781a7e4aa9a4,12,q_learning,lethal,0.9895,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-781a7e4aa9a4,12,q_learning,lethal,0.9895,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-781a7e4aa9a4,12,q_learning,lethal,0.9895,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-7e4216fd4368,12,q_learning,lethal,0.988,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-7e4216fd4368,12,q_learning,lethal,0.988,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-7e4216fd4368,12,q_learning,lethal,0.988,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-7e4216fd4368,12,q_learning,lethal,0.988,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-8dedb8195913,12,q_learning,lethal,0.986,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-8dedb8195913,12,q_learning,lethal,0.986,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-8dedb8195913,12,q_learning,lethal,0.986,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-8dedb8195913,12,q_learning,lethal,0.986,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a50939453a22,12,q_learning,lethal,0.984,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a50939453a22,12,q_learning,lethal,0.984,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a50939453a22,12,q_learning,lethal,0.984,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a50939453a22,12,q_learning,lethal,0.984,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a5252b35919e,12,q_learning,lethal,0.989,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a5252b35919e,12,q_learning,lethal,0.989,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a5252b35919e,12,q_learning,lethal,0.989,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-a5252b35919e,12,q_learning,lethal,0.989,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-c62c5330cd12,12,q_learning,lethal,0.994,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-c62c5330cd12,12,q_learning,lethal,0.994,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-c62c5330cd12,12,q_learning,lethal,0.994,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-c62c5330cd12,12,q_learning,lethal,0.994,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-d15fb0688da6,12,q_learning,lethal,0.97,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-d15fb0688da6,12,q_learning,lethal,0.97,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-d15fb0688da6,12,q_learning,lethal,0.97,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-d15fb0688da6,12,q_learning,lethal,0.97,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-f90f74a6ef14,12,q_learning,lethal,0.998,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-f90f74a6ef14,12,q_learning,lethal,0.998,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-f90f74a6ef14,12,q_learning,lethal,0.998,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-f90f74a6ef14,12,q_learning,lethal,0.998,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-fcf2081f6793,12,q_learning,lethal,0.98,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-fcf2081f6793,12,q_learning,lethal,0.98,0.5,50000,50000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-fcf2081f6793,12,q_learning,lethal,0.98,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-fcf2081f6793,12,q_learning,lethal,0.98,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-fe3d8190003f,12,q_learning,lethal,0.992,0.25,25000,25000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-fe3d8190003f,12,q_learning,lethal,0.992,0.5,50000,50000,0,corridor,1,1
lethal_risky_corridor-q_learning-s12-fe3d8190003f,12,q_learning,lethal,0.992,0.75,75000,75000,0,shelter,2,0
lethal_risky_corridor-q_learning-s12-fe3d8190003f,12,q_learning,lethal,0.992,1,100000,100000,0,shelter,2,0
lethal_risky_corridor-q_learning-s13-0bfdc3e75edd,13,q_learning,lethal,0.991,0.25,25000,25000,0,shelter,2,0
